Brand,Store Number,Name,Ownership Type,Facility ID,Features - Products,Features - Service,Features - Stations,Food Region,Venue Type,Phone Number,Location,Street Address,Street Line 1,Street Line 2,City,State,Zip,Country,Coordinates,Latitude,Longitude,Insert Date
Starbucks,11889,Chandler Heights & Gilbert,Company Owned,17343,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,480-895-0034,"4970 S. Gilbert Road, #3
Chandler, AZ 85249-4552
(33.234498, -111.790893)","4970 S. Gilbert Road, #3",4970 S. Gilbert Road,#3,Chandler,AZ,85249-4552,US,"(33.234498, -111.790893)",33.234498,-111.790893,06/22/2012 06:48:06 PM
Starbucks,72536,Bashas' - Chandler #161,Licensed,17794,,Wireless Hotspot,,9999,Unknown,480-833-2240,"4940 S Gilbert Rd
Chandler, AZ 85249-4552
(33.234343, -111.790837)",4940 S Gilbert Rd,4940 S Gilbert Rd,,Chandler,AZ,85249-4552,US,"(33.234343, -111.790837)",33.234343,-111.790837,06/22/2012 06:48:06 PM
Starbucks,76301,Super Target Gilbert ST-1959,Licensed,14665,,Starbucks Card Mobile,,9999,Unknown,480-281-0268,"5110 S Power Rd
Mesa, AZ 85212-4201
(33.323053, -111.689574)",5110 S Power Rd,5110 S Power Rd,,Mesa,AZ,85212-4201,US,"(33.323053, -111.689574)",33.323053,-111.689574,06/22/2012 06:48:06 PM
Starbucks,9588,"Power & Loop 202, Gilbert",Company Owned,15791,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,480-988-4173,"4972 S. Power Road, #101
Higley, AZ 85236
(33.325735, -111.68718)","4972 S. Power Road, #101",4972 S. Power Road,#101,Higley,AZ,85236,US,"(33.325735, -111.68718)",33.325735,-111.68718,06/22/2012 06:48:06 PM
Starbucks,74443,Safeway-Mesa #2676,Licensed,13963,,Starbucks Card Mobile,,9999,Unknown,480-281-0161,"9101 E Baseline Rd
Mesa, AZ 85209-7758
(33.377539, -111.637973)",9101 E Baseline Rd,9101 E Baseline Rd,,Mesa,AZ,85209-7758,US,"(33.377539, -111.637973)",33.377539,-111.637973,06/22/2012 06:48:06 PM
Starbucks,6756,"Ellsworth & Baseline, Mesa",Company Owned,12882,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,480-984-6497,"2043 S. Ellsworth Road, Suite 101
Mesa, AZ 85209-1224
(33.377407, -111.635548)","2043 S. Ellsworth Road, Suite 101",2043 S. Ellsworth Road,Suite 101,Mesa,AZ,85209-1224,US,"(33.377407, -111.635548)",33.377407,-111.635548,06/22/2012 06:48:06 PM
Starbucks,72589,Bashas Maricopa #109,Licensed,17816,,Wireless Hotspot,,9999,Unknown,520-836-4400,"21044 N John Wayne Parkway
Maricopa, AZ 85139-2916
(33.070282, -112.046321)",21044 N John Wayne Parkway,21044 N John Wayne Parkway,,Maricopa,AZ,85139-2916,US,"(33.070282, -112.046321)",33.070282,-112.046321,06/22/2012 06:48:06 PM
Starbucks,11891,"Signal Butte & Hwy 60, Mesa",Company Owned,6811,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,480-986-9134,"1923 S. Signal Butte Road, #101
Mesa, AZ 85209-2605
(33.380628, -111.600772)","1923 S. Signal Butte Road, #101",1923 S. Signal Butte Road,#101,Mesa,AZ,85209-2605,US,"(33.380628, -111.600772)",33.380628,-111.600772,06/22/2012 06:48:06 PM
Starbucks,7137,"Fry's-Gilbert, AZ #670",Licensed,18818,,Wireless Hotspot,,0,Unknown,480-840-9560,"E Chandler Heights Rd &amp; S Higley Rd
Gilbert, AZ 85297
(33.23381, -111.72052)",E Chandler Heights Rd & S Higley Rd,E Chandler Heights Rd & S Higley Rd,,Gilbert,AZ,85297,US,"(33.23381, -111.72052)",33.23381,-111.72052,06/22/2012 06:48:06 PM
Starbucks,73601,Albertsons-Gilbert AZ #929,Licensed,12930,,,,9999,Unknown,480-988-7280,"8454 S Power Rd
Gilbert, AZ 85297-8027
(33.265357, -111.687646)",8454 S Power Rd,8454 S Power Rd,,Gilbert,AZ,85297-8027,US,"(33.265357, -111.687646)",33.265357,-111.687646,06/22/2012 06:48:06 PM
Starbucks,76874,Super Target Queen Creek ST-2365,Licensed,10467,,Starbucks Card Mobile,,9999,Unknown,480-214-4810,"21398 S Ellsworth Loop Rd
Queen Creek, AZ 85142-5379
(33.2778, -111.6756)",21398 S Ellsworth Loop Rd,21398 S Ellsworth Loop Rd,,Queen Creek,AZ,85142-5379,US,"(33.2778, -111.6756)",33.2778,-111.6756,06/22/2012 06:48:06 PM
Starbucks,72565,Bashas' Mesa #155,Licensed,17202,,,,9999,Unknown,480-354-2798,"9925 E Baseline Rd
Mesa, AZ 85209-8325
(33.377913294752, -111.62063764133)",9925 E Baseline Rd,9925 E Baseline Rd,,Mesa,AZ,85209-8325,US,"(33.377913294752, -111.62063764133)",33.377913294752,-111.62063764133,06/22/2012 06:48:06 PM
Starbucks,9862,"Apache Trail & Delaware, Apache Jun",Company Owned,7815,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,480-982-2346,"2580 W. Apache Trail
Apache Junction, AZ 85120-5203
(33.414987, -111.575217)",2580 W. Apache Trail,2580 W. Apache Trail,,Apache Junction,AZ,85120-5203,US,"(33.414987, -111.575217)",33.414987,-111.575217,06/22/2012 06:48:06 PM
Starbucks,72564,Bashas' Queen Creek #46,Licensed,17203,,,,9999,Unknown,480-279-5700,"23760 S Power Rd
Queen Creek, AZ 85142-6151
(33.232365, -111.685861)",23760 S Power Rd,23760 S Power Rd,,Queen Creek,AZ,85142-6151,US,"(33.232365, -111.685861)",33.232365,-111.685861,06/22/2012 06:48:06 PM
Starbucks,3765,"Fry's-Apache Junction, AZ #65",Licensed,19094,,Wireless Hotspot,,0,Unknown,480-288-2140,"185 W Apache Tr
Apache Junction, AZ 85120-3433
(33.41354, -111.547935)",185 W Apache Tr,185 W Apache Tr,,Apache Junction,AZ,85120-3433,US,"(33.41354, -111.547935)",33.41354,-111.547935,06/22/2012 06:48:06 PM
Starbucks,73946,Fry's #669 Casa Grande,Licensed,10956,,Wireless Hotspot,,9999,Unknown,520-426-4700,"2858 North Pinal Avenue
Casa Grande, AZ 85122-7917
(32.92876, -111.756753)",2858 North Pinal Avenue,2858 North Pinal Avenue,,Casa Grande,AZ,85122-7917,US,"(32.92876, -111.756753)",32.92876,-111.756753,06/22/2012 06:48:06 PM
Starbucks,74360,Safeway-Queen Creek #1819,Licensed,14713,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,480-279-2733,"18495 E Queen Creek Rd
Queen Creek, AZ 85142-3597
(33.264967366739, -111.68448639554)",18495 E Queen Creek Rd,18495 E Queen Creek Rd,,Queen Creek,AZ,85142-3597,US,"(33.264967366739, -111.68448639554)",33.264967366739,-111.68448639554,06/22/2012 06:48:06 PM
Starbucks,14225,"Hunt & Gary, Queen Creek",Company Owned,10840,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,480-987-0321,"1757 West Hunt Hwy, Bldg D
Queen Creek, AZ 85143
(33.17969, -111.584775)","1757 West Hunt Hwy, Bldg D",1757 West Hunt Hwy,Bldg D,Queen Creek,AZ,85143,US,"(33.17969, -111.584775)",33.17969,-111.584775,06/22/2012 06:48:06 PM
Starbucks,73965,Fry's-Queen Creek #682,Licensed,10950,,Wireless Hotspot,,9999,Unknown,480-474-6600,"155 West Combs Road
Queen Creek, AZ 85140
(33.218642284674, -111.56567767381)",155 West Combs Road,155 West Combs Road,,Queen Creek,AZ,85140,US,"(33.218642284674, -111.56567767381)",33.218642284674,-111.56567767381,06/22/2012 06:48:06 PM
Starbucks,74398,Safeway-Casa Grande #1706,Licensed,12687,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,520-421-7447,"1637 N Trekel Rd
Casa Grande, AZ 85122-2740
(32.895422, -111.741144)",1637 N Trekel Rd,1637 N Trekel Rd,,Casa Grande,AZ,85122-2740,US,"(32.895422, -111.741144)",32.895422,-111.741144,06/22/2012 06:48:06 PM
Starbucks,73702,Fry's #84 Queen Creek,Licensed,7621,,,,9999,Unknown,480-888-1778,"542 E. Hunt Highway
Queen Creek, AZ 85143
(33.160695430745, -111.56038434804)",542 E. Hunt Highway,542 E. Hunt Highway,,Queen Creek,AZ,85143,US,"(33.160695430745, -111.56038434804)",33.160695430745,-111.56038434804,06/22/2012 06:48:06 PM
Starbucks,11217,"Florence & Peart, Casa Grande",Company Owned,7034,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,520-836-0351,"1485 E. Florence Blvd., #6
Casa Grande, AZ 85122-4797
(32.879862, -111.723628)","1485 E. Florence Blvd., #6",1485 E. Florence Blvd.,#6,Casa Grande,AZ,85122-4797,US,"(32.879862, -111.723628)",32.879862,-111.723628,06/22/2012 06:48:06 PM
Starbucks,76862,Target Casa Grande T-2353,Licensed,18207,,Starbucks Card Mobile,,9999,Unknown,520-413-6971,"I 10 &amp; W State Hwy 287
Casa Grande, AZ 85222
(32.87965, -111.6869)",I 10 & W State Hwy 287,I 10 & W State Hwy 287,,Casa Grande,AZ,85222,US,"(32.87965, -111.6869)",32.87965,-111.6869,06/22/2012 06:48:06 PM
Starbucks,70318,Safeway-Coolidge #1732,Licensed,18645,,Starbucks Card Mobile,,9999,Unknown,,"1449 N Arizona Blvd
Coolidge, AZ 85128-3214
(32.993976, -111.522292)",1449 N Arizona Blvd,1449 N Arizona Blvd,,Coolidge,AZ,85128-3214,US,"(32.993976, -111.522292)",32.993976,-111.522292,06/22/2012 06:48:06 PM
Starbucks,79659,Safeway - Florence #2835,Licensed,6518,,Starbucks Card Mobile,,9999,Unknown,520-723-0179,"3325 North Hunt Highway
Florence, AZ 85132-6894
(33.062007, -111.485843)",3325 North Hunt Highway,3325 North Hunt Highway,,Florence,AZ,85132-6894,US,"(33.062007, -111.485843)",33.062007,-111.485843,06/22/2012 06:48:06 PM
Starbucks,74418,Safeway-Payson #1536,Licensed,12766,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,928-472-8208,"401 E Hwy 260
Payson, AZ 85541
(34.244383, -111.322829)",401 E Hwy 260,401 E Hwy 260,,Payson,AZ,85541,US,"(34.244383, -111.322829)",34.244383,-111.322829,06/22/2012 06:48:16 PM
Starbucks,8105,"I-17 & Hwy 260, Camp Verde",Company Owned,9497,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,928-567-0274,"1620 W. Highway 260, #A
Camp Verde, AZ 86322-5203
(34.5658, -111.8655)","1620 W. Highway 260, #A",1620 W. Highway 260,#A,Camp Verde,AZ,86322-5203,US,"(34.5658, -111.8655)",34.5658,-111.8655,06/22/2012 06:48:22 PM
Starbucks,73896,Bashas  camp Verde #49,Licensed,10449,,Wireless Hotspot,,9999,Unknown,928-567-4585,"650 Finney Flat Rd
Camp Verde, AZ 86322
(34.566764, -111.864542)",650 Finney Flat Rd,650 Finney Flat Rd,,Camp Verde,AZ,86322,US,"(34.566764, -111.864542)",34.566764,-111.864542,06/22/2012 06:48:22 PM
Starbucks,79642,Safeway - Prescott #274,Licensed,17025,,Starbucks Card Mobile,,9999,Unknown,,"450 WHITE SPAR RD
Prescott, AZ 86303-4626
(34.53092, -112.474909)",450 WHITE SPAR RD,450 WHITE SPAR RD,,Prescott,AZ,86303-4626,US,"(34.53092, -112.474909)",34.53092,-112.474909,06/22/2012 06:48:22 PM
Starbucks,74400,Safeway-Prescott Valley #1055,Licensed,14035,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,928-772-6125,"7720 E Hwy 69
Prescott Valley, AZ 86314
(34.587125, -112.329858)",7720 E Hwy 69,7720 E Hwy 69,,Prescott Valley,AZ,86314,US,"(34.587125, -112.329858)",34.587125,-112.329858,06/22/2012 06:48:22 PM
Starbucks,6067,Frys-Prescott Valley #63,Licensed,18696,,Wireless Hotspot,,0,Unknown,928-445-3010,"3100 N Glassford Hill Rd
Prescott Valley, AZ 86314-2285
(34.58659, -112.34069)",3100 N Glassford Hill Rd,3100 N Glassford Hill Rd,,Prescott Valley,AZ,86314-2285,US,"(34.58659, -112.34069)",34.58659,-112.34069,06/22/2012 06:48:22 PM
Starbucks,5828,"Montezuma & Sheldon, Prescott",Company Owned,16487,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,928-776-9797,"351 N. Montezuma St., Suite A
Prescott, AZ 86301-3050
(34.546131, -112.469975)","351 N. Montezuma St., Suite A",351 N. Montezuma St.,Suite A,Prescott,AZ,86301-3050,US,"(34.546131, -112.469975)",34.546131,-112.469975,06/22/2012 06:48:22 PM
Starbucks,5008,"Fry's-Prescott, AZ #116",Licensed,18824,,Wireless Hotspot,,0,Unknown,928-778-6494,"950 Fair St
Prescott, AZ 86305-1806
(34.553223, -112.482006)",950 Fair St,950 Fair St,,Prescott,AZ,86305-1806,US,"(34.553223, -112.482006)",34.553223,-112.482006,06/22/2012 06:48:22 PM
Starbucks,74290,Safeway-Prescott #245,Licensed,16176,,Starbucks Card Mobile,,9999,Unknown,928-445-4550,"1044 Willow Creek Road
Prescott, AZ 86301-1642
(34.561591, -112.484257)",1044 Willow Creek Road,1044 Willow Creek Road,,Prescott,AZ,86301-1642,US,"(34.561591, -112.484257)",34.561591,-112.484257,06/22/2012 06:48:22 PM
Starbucks,10799,Iron Springs & Gail Gardner Way,Company Owned,17793,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,928-445-7023,"1220 Gail Gardner Way, #103
Prescott, AZ 86305-3415
(34.56253, -112.48866)","1220 Gail Gardner Way, #103",1220 Gail Gardner Way,#103,Prescott,AZ,86305-3415,US,"(34.56253, -112.48866)",34.56253,-112.48866,06/22/2012 06:48:22 PM
Starbucks,79778,Safeway-Miami #1274,Licensed,18624,,Starbucks Card Mobile,,9999,Unknown,928-425-7667,"4567 E US Highway 60
Miami, AZ 85539
(33.41261, -110.836858)",4567 E US Highway 60,4567 E US Highway 60,,Miami,AZ,85539,US,"(33.41261, -110.836858)",33.41261,-110.836858,06/22/2012 06:48:23 PM
Starbucks,73868,Fry's #689 Marana,Licensed,6352,,Wireless Hotspot,,9999,Unknown,520-572-6040,"12100 North Thorneydale Road
Marana, AZ 85658-4755
(32.4066, -111.296)",12100 North Thorneydale Road,12100 North Thorneydale Road,,Marana,AZ,85658-4755,US,"(32.4066, -111.296)",32.4066,-111.296,06/22/2012 06:48:27 PM
Starbucks,74379,Safeway-Marana #1749,Licensed,13108,,Starbucks Card Mobile,,9999,Unknown,520-579-8365,"9100 North Silver Bell
Marana, AZ 85653
(32.372705, -111.136807)",9100 North Silver Bell,9100 North Silver Bell,,Marana,AZ,85653,US,"(32.372705, -111.136807)",32.372705,-111.136807,06/22/2012 06:48:27 PM
Starbucks,2838,"Cortaro & I-10, Tucson",Company Owned,13793,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,520-744-3418,"5970 W. Arizona Pavilions Dr
Tucson, AZ 85743-7314
(32.355421, -111.092411)",5970 W. Arizona Pavilions Dr,5970 W. Arizona Pavilions Dr,,Tucson,AZ,85743-7314,US,"(32.355421, -111.092411)",32.355421,-111.092411,06/22/2012 06:48:28 PM
Starbucks,13122,Bashas-Tucson #52,Licensed,19033,,Wireless Hotspot,,0,Unknown,520-575-7300,"15310 N Oracle Rd
Tucson, AZ 85739-9426
(32.484, -110.92228)",15310 N Oracle Rd,15310 N Oracle Rd,,Tucson,AZ,85739-9426,US,"(32.484, -110.92228)",32.484,-110.92228,06/22/2012 06:48:28 PM
Starbucks,11086,"Ina & I-10, Tucson",Company Owned,10641,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,520-579-7257,"4905 W. Ina Rd
Tucson, AZ 85743-9751
(32.337553, -111.069092)",4905 W. Ina Rd,4905 W. Ina Rd,,Tucson,AZ,85743-9751,US,"(32.337553, -111.069092)",32.337553,-111.069092,06/22/2012 06:48:28 PM
Starbucks,8854,"Ina & Thornydale, Tucson",Company Owned,18514,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,520-572-7457,"3951 W. Ina Road, #101
Marana, AZ 85741-2365
(32.337193, -111.049968)","3951 W. Ina Road, #101",3951 W. Ina Road,#101,Marana,AZ,85741-2365,US,"(32.337193, -111.049968)",32.337193,-111.049968,06/22/2012 06:48:28 PM
Starbucks,76402,Target Tucson T-854,Licensed,8300,,Starbucks Card Mobile,,9999,Unknown,520-744-3553,"3901 W Ina Rd
Tucson, AZ 85741-2291
(32.336081, -111.048862)",3901 W Ina Rd,3901 W Ina Rd,,Tucson,AZ,85741-2291,US,"(32.336081, -111.048862)",32.336081,-111.048862,06/22/2012 06:48:28 PM
Starbucks,15605,Fry's-Marana #36,Licensed,65919,,,,0,Unknown,520-744-2472,"3770 W Ina Rd
Marana, AZ 85741-2093
(32.337603, -111.045801)",3770 W Ina Rd,3770 W Ina Rd,,Marana,AZ,85741-2093,US,"(32.337603, -111.045801)",32.337603,-111.045801,06/22/2012 06:48:28 PM
Starbucks,74414,Safeway-Oro Valley #1521,Licensed,13691,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,520-297-4344,"12122 N Rancho Vistoso Blvd
Oro Valley, AZ 85755-1749
(32.426944, -110.959336)",12122 N Rancho Vistoso Blvd,12122 N Rancho Vistoso Blvd,,Oro Valley,AZ,85755-1749,US,"(32.426944, -110.959336)",32.426944,-110.959336,06/22/2012 06:48:28 PM
Starbucks,6844,"La Cholla & Ina, Tucson",Company Owned,13987,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,520-219-9338,"7555 N. La Cholla Blvd.
Tucson, AZ 85741-4236
(32.343601, -111.013074)",7555 N. La Cholla Blvd.,7555 N. La Cholla Blvd.,,Tucson,AZ,85741-4236,US,"(32.343601, -111.013074)",32.343601,-111.013074,06/22/2012 06:48:28 PM
Starbucks,70314,"Fry's-Oro Valley, AZ #18",Licensed,18623,,Wireless Hotspot,,9999,Unknown,520-742-6663,"10661 N Oracle Rd
Oro Valley, AZ 85737-9322
(32.400941, -110.957444)",10661 N Oracle Rd,10661 N Oracle Rd,,Oro Valley,AZ,85737-9322,US,"(32.400941, -110.957444)",32.400941,-110.957444,06/22/2012 06:48:28 PM
Starbucks,6683,"1st & Oracle, Oro Valley",Company Owned,11464,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,520-229-1979,"10785 N. Oracle Road, 135
Oro Valley, AZ 85737-9397
(32.401694, -110.95618)","10785 N. Oracle Road, 135",10785 N. Oracle Road,135,Oro Valley,AZ,85737-9397,US,"(32.401694, -110.95618)",32.401694,-110.95618,06/22/2012 06:48:28 PM
Starbucks,72591,Bashas' W River Rd Tucson  #160,Licensed,17170,,Wireless Hotspot,,9999,Unknown,520-690-3680,"2000 W River Rd
Tucson, AZ 85704-1686
(32.30673, -111.01027)",2000 W River Rd,2000 W River Rd,,Tucson,AZ,85704-1686,US,"(32.30673, -111.01027)",32.30673,-111.01027,06/22/2012 06:48:28 PM
Starbucks,5509,Ina & Oracle,Company Owned,16585,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,520-219-4880,"7151 N Oracle
Tucson, AZ 85704-4331
(32.336901, -110.977998)",7151 N Oracle,7151 N Oracle,,Tucson,AZ,85704-4331,US,"(32.336901, -110.977998)",32.336901,-110.977998,06/22/2012 06:48:28 PM
Starbucks,74742,Safeway-Tucson #1255,Licensed,9760,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,520-575-0949,"7110 N Oracle Rd
Tucson, AZ 85704-4332
(32.335973, -110.974911)",7110 N Oracle Rd,7110 N Oracle Rd,,Tucson,AZ,85704-4332,US,"(32.335973, -110.974911)",32.335973,-110.974911,06/22/2012 06:48:28 PM
Starbucks,73176,Albertsons-Tucson #988,Licensed,12375,,,,9999,Unknown,520-696-0325,"5085 N La Canada Drive
Tucson, AZ 85704-1508
(32.29794, -110.995785)",5085 N La Canada Drive,5085 N La Canada Drive,,Tucson,AZ,85704-1508,US,"(32.29794, -110.995785)",32.29794,-110.995785,06/22/2012 06:48:28 PM
Starbucks,14809,"Oracle & Rudasill-Tucson, AZ",Company Owned,18671,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,520-575-0241,"6001 North Oracle Rd
Tucson, AZ 85704-5309
(32.315818, -110.977208)",6001 North Oracle Rd,6001 North Oracle Rd,,Tucson,AZ,85704-5309,US,"(32.315818, -110.977208)",32.315818,-110.977208,06/22/2012 06:48:28 PM
Starbucks,79579,Safeway - Tucson #1983,Licensed,17243,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,520-792-0083,"2140 West Grant Rd
Tucson, AZ 85745-1142
(32.297241, -110.973359)",2140 West Grant Rd,2140 West Grant Rd,,Tucson,AZ,85745-1142,US,"(32.297241, -110.973359)",32.297241,-110.973359,06/22/2012 06:48:28 PM
Starbucks,5398,River Road & Stoneloop,Company Owned,12070,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,520-408-2292,"98 West River Road
Tucson, AZ 85704-5101
(32.297168, -110.973004)",98 West River Road,98 West River Road,,Tucson,AZ,85704-5101,US,"(32.297168, -110.973004)",32.297168,-110.973004,06/22/2012 06:48:28 PM
Starbucks,5090,Target Tucson North T-2140,Licensed,11003,,Starbucks Card Mobile,,9999,Unknown,520-202-1501,"4040 N Oracle Rd
Tucson, AZ 85705-2700
(32.280174, -110.97792)",4040 N Oracle Rd,4040 N Oracle Rd,,Tucson,AZ,85705-2700,US,"(32.280174, -110.97792)",32.280174,-110.97792,06/22/2012 06:48:28 PM
Starbucks,10708,"First & Wetmore, Tucson",Company Owned,8542,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,520-293-7086,"405 E. Wetmore Road, #107
Tucson, AZ 85705-1700
(32.286999, -110.9657)","405 E. Wetmore Road, #107",405 E. Wetmore Road,#107,Tucson,AZ,85705-1700,US,"(32.286999, -110.9657)",32.286999,-110.9657,06/22/2012 06:48:28 PM
Starbucks,73323,Albertsons-Tucson #972,Licensed,11091,,,,9999,Unknown,520-623-7449,"1350 N. Silverbell Rd.
Tucson, AZ 85745-2228
(32.238643, -111.004178)",1350 N. Silverbell Rd.,1350 N. Silverbell Rd.,,Tucson,AZ,85745-2228,US,"(32.238643, -111.004178)",32.238643,-111.004178,06/22/2012 06:48:28 PM
Starbucks,6944,"River & Campbell, Tucson",Company Owned,13988,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,520-232-0105,"1825 E. River Road, Suite 119
Tucson, AZ 85718-7639
(32.287917, -110.944902)","1825 E. River Road, Suite 119","1825 E. River Road, Suite 119",,Tucson,AZ,85718-7639,US,"(32.287917, -110.944902)",32.287917,-110.944902,06/22/2012 06:48:28 PM
Starbucks,3498,Safeway - Tucson #2060,Licensed,11027,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,520-327-2287,"1767 East Prince Rd
Tucson, AZ 85719-1926
(32.273727, -110.945329)",1767 East Prince Rd,1767 East Prince Rd,,Tucson,AZ,85719-1926,US,"(32.273727, -110.945329)",32.273727,-110.945329,06/22/2012 06:48:28 PM
Starbucks,16501,Sol Casino - Hotel,Licensed,68700,,,,0,Unknown,520-429-7579,"5655 W Valencia Rd
Tucson, AZ 85757-9714
(32.133066, -111.085568)",5655 W Valencia Rd,5655 W Valencia Rd,,Tucson,AZ,85757-9714,US,"(32.133066, -111.085568)",32.133066,-111.085568,06/22/2012 06:48:28 PM
Starbucks,15455,Sol Casino - Casino Floor,Licensed,68687,,,,0,Unknown,520-429-7579,"5655 W Valencia Rd
Tucson, AZ 85757-9714
(32.133066, -111.085568)",5655 W Valencia Rd,5655 W Valencia Rd,,Tucson,AZ,85757-9714,US,"(32.133066, -111.085568)",32.133066,-111.085568,06/22/2012 06:48:28 PM
Starbucks,75733,Starr Pass Marriott Resort & Spa,Licensed,16063,,Wireless Hotspot,,9999,Unknown,520-792-3500,"3800 W Starr Pass Blvd
Tucson, AZ 85745-5115
(32.214697, -111.046269)",3800 W Starr Pass Blvd,3800 W Starr Pass Blvd,,Tucson,AZ,85745-5115,US,"(32.214697, -111.046269)",32.214697,-111.046269,06/22/2012 06:48:29 PM
